method,k,alpha,beta,uncapped,sample,class,sample_silhouette_score,status
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.001,True,sample07.pathological.fa,pathological,0.07173098,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.001,True,sample08.pathological.fa,pathological,0.06888070,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.001,True,sample09.pathological.fa,pathological,0.06853535,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.001,True,sample10.pathological.fa,pathological,0.06846069,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample01.functional.fa,functional,-0.03975821,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample02.functional.fa,functional,-0.03937612,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample03.functional.fa,functional,-0.04292141,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample04.functional.fa,functional,-0.03876203,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample05.functional.fa,functional,-0.04177178,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample06.pathological.fa,pathological,0.06939068,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample07.pathological.fa,pathological,0.07188163,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample08.pathological.fa,pathological,0.06903684,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample09.pathological.fa,pathological,0.06869775,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.01,True,sample10.pathological.fa,pathological,0.06860968,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample01.functional.fa,functional,-0.03939965,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample02.functional.fa,functional,-0.03904897,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample03.functional.fa,functional,-0.04258273,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample04.functional.fa,functional,-0.03836144,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample05.functional.fa,functional,-0.04158749,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample06.pathological.fa,pathological,0.07071080,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample07.pathological.fa,pathological,0.07335711,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample08.pathological.fa,pathological,0.07056579,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample09.pathological.fa,pathological,0.07028937,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,0.1,True,sample10.pathological.fa,pathological,0.07006895,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample01.functional.fa,functional,-0.03690176,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample02.functional.fa,functional,-0.03671379,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample03.functional.fa,functional,-0.04015600,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample04.functional.fa,functional,-0.03541717,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample05.functional.fa,functional,-0.04031158,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample06.pathological.fa,pathological,0.08173453,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample07.pathological.fa,pathological,0.08557839,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample08.pathological.fa,pathological,0.08321133,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample09.pathological.fa,pathological,0.08352768,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.01,1.0,True,sample10.pathological.fa,pathological,0.08216639,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample01.functional.fa,functional,-0.03993883,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample02.functional.fa,functional,-0.03971939,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample03.functional.fa,functional,-0.04322481,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample04.functional.fa,functional,-0.03909243,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample05.functional.fa,functional,-0.04211888,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample06.pathological.fa,pathological,0.06955850,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample07.pathological.fa,pathological,0.07206135,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample08.pathological.fa,pathological,0.06920419,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample09.pathological.fa,pathological,0.06883269,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.001,True,sample10.pathological.fa,pathological,0.06880970,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample01.functional.fa,functional,-0.03990278,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample02.functional.fa,functional,-0.03968742,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample03.functional.fa,functional,-0.04319136,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample04.functional.fa,functional,-0.03905282,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample05.functional.fa,functional,-0.04210182,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample06.pathological.fa,pathological,0.06969502,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample07.pathological.fa,pathological,0.07221405,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample08.pathological.fa,pathological,0.06936232,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample09.pathological.fa,pathological,0.06899686,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.01,True,sample10.pathological.fa,pathological,0.06896086,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample01.functional.fa,functional,-0.03955619,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample02.functional.fa,functional,-0.03937874,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample03.functional.fa,functional,-0.04286816,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample04.functional.fa,functional,-0.03866934,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample05.functional.fa,functional,-0.04193725,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample06.pathological.fa,pathological,0.07103324,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample07.pathological.fa,pathological,0.07370956,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample08.pathological.fa,pathological,0.07091066,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample09.pathological.fa,pathological,0.07060578,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,0.1,True,sample10.pathological.fa,pathological,0.07044131,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample01.functional.fa,functional,-0.03716601,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample02.functional.fa,functional,-0.03719285,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample03.functional.fa,functional,-0.04056500,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample04.functional.fa,functional,-0.03586367,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample05.functional.fa,functional,-0.04082161,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample06.pathological.fa,pathological,0.08220262,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample07.pathological.fa,pathological,0.08609300,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample08.pathological.fa,pathological,0.08371260,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample09.pathological.fa,pathological,0.08398225,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,0.1,1.0,True,sample10.pathological.fa,pathological,0.08270991,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample01.functional.fa,functional,-0.04034603,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample02.functional.fa,functional,-0.04055403,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample03.functional.fa,functional,-0.04394829,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample04.functional.fa,functional,-0.03988326,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample05.functional.fa,functional,-0.04302216,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample06.pathological.fa,pathological,0.07039934,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample07.pathological.fa,pathological,0.07297330,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample08.pathological.fa,pathological,0.07009864,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample09.pathological.fa,pathological,0.06966210,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.001,True,sample10.pathological.fa,pathological,0.06977876,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample01.functional.fa,functional,-0.04031341,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample02.functional.fa,functional,-0.04052721,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample03.functional.fa,functional,-0.04391917,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample04.functional.fa,functional,-0.03984853,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample05.functional.fa,functional,-0.04301072,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample06.pathological.fa,pathological,0.07054111,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample07.pathological.fa,pathological,0.07313173,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample08.pathological.fa,pathological,0.07026233,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample09.pathological.fa,pathological,0.06983129,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.01,True,sample10.pathological.fa,pathological,0.06993602,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample01.functional.fa,functional,-0.04000068,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample02.functional.fa,functional,-0.04026869,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample03.functional.fa,functional,-0.04363814,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample04.functional.fa,functional,-0.03951253,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample05.functional.fa,functional,-0.04290107,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample06.pathological.fa,pathological,0.07193053,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample07.pathological.fa,pathological,0.07468313,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample08.pathological.fa,pathological,0.07186490,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample09.pathological.fa,pathological,0.07148907,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,0.1,True,sample10.pathological.fa,pathological,0.07147602,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample01.functional.fa,functional,-0.03791510,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample02.functional.fa,functional,-0.03848964,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample03.functional.fa,functional,-0.04167311,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample04.functional.fa,functional,-0.03709346,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample05.functional.fa,functional,-0.04223402,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample06.pathological.fa,pathological,0.08351446,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample07.pathological.fa,pathological,0.08752156,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample08.pathological.fa,pathological,0.08510684,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample09.pathological.fa,pathological,0.08525890,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,21,1.0,1.0,True,sample10.pathological.fa,pathological,0.08422853,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample01.functional.fa,functional,-0.06043377,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample02.functional.fa,functional,-0.06092208,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample03.functional.fa,functional,-0.06318093,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample04.functional.fa,functional,-0.06059884,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample05.functional.fa,functional,-0.06626938,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample06.pathological.fa,pathological,0.10002223,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample07.pathological.fa,pathological,0.10140044,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample08.pathological.fa,pathological,0.09765933,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample09.pathological.fa,pathological,0.10022649,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.001,True,sample10.pathological.fa,pathological,0.10214083,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample01.functional.fa,functional,-0.06040106,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample02.functional.fa,functional,-0.06088103,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample03.functional.fa,functional,-0.06313515,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample04.functional.fa,functional,-0.06055275,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample05.functional.fa,functional,-0.06624890,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample06.pathological.fa,pathological,0.10018877,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample07.pathological.fa,pathological,0.10158454,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample08.pathological.fa,pathological,0.09785215,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample09.pathological.fa,pathological,0.10042680,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.01,True,sample10.pathological.fa,pathological,0.10233321,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample01.functional.fa,functional,-0.06008776,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample02.functional.fa,functional,-0.06048585,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample03.functional.fa,functional,-0.06269442,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample04.functional.fa,functional,-0.06010890,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample05.functional.fa,functional,-0.06605326,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample06.pathological.fa,pathological,0.10182098,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample07.pathological.fa,pathological,0.10338690,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample08.pathological.fa,pathological,0.09973948,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample09.pathological.fa,pathological,0.10238865,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,0.1,True,sample10.pathological.fa,pathological,0.10421640,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample01.functional.fa,functional,-0.05802591,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample02.functional.fa,functional,-0.05774223,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample03.functional.fa,functional,-0.05962023,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample04.functional.fa,functional,-0.05700577,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample05.functional.fa,functional,-0.06483693,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample06.pathological.fa,pathological,0.11540839,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample07.pathological.fa,pathological,0.11825803,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample08.pathological.fa,pathological,0.11528671,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample09.pathological.fa,pathological,0.11860756,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.001,1.0,True,sample10.pathological.fa,pathological,0.11973719,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample01.functional.fa,functional,-0.06046752,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample02.functional.fa,functional,-0.06097349,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample03.functional.fa,functional,-0.06321827,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample04.functional.fa,functional,-0.06064557,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample05.functional.fa,functional,-0.06632135,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample06.pathological.fa,pathological,0.10008309,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample07.pathological.fa,pathological,0.10146273,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample08.pathological.fa,pathological,0.09772386,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample09.pathological.fa,pathological,0.10029466,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.001,True,sample10.pathological.fa,pathological,0.10221147,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample01.functional.fa,functional,-0.06043509,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample02.functional.fa,functional,-0.06093276,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample03.functional.fa,functional,-0.06317270,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample04.functional.fa,functional,-0.06059976,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample05.functional.fa,functional,-0.06630118,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample06.pathological.fa,pathological,0.10025002,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample07.pathological.fa,pathological,0.10164722,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample08.pathological.fa,pathological,0.09791707,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample09.pathological.fa,pathological,0.10049540,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.01,True,sample10.pathological.fa,pathological,0.10240429,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample01.functional.fa,functional,-0.06012456,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample02.functional.fa,functional,-0.06054064,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample03.functional.fa,functional,-0.06273396,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample04.functional.fa,functional,-0.06015862,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample05.functional.fa,functional,-0.06610862,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample06.pathological.fa,pathological,0.10188597,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample07.pathological.fa,pathological,0.10345337,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample08.pathological.fa,pathological,0.09980832,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample09.pathological.fa,pathological,0.10246138,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,0.1,True,sample10.pathological.fa,pathological,0.10429183,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample01.functional.fa,functional,-0.05808754,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample02.functional.fa,functional,-0.05782172,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample03.functional.fa,functional,-0.05967516,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample04.functional.fa,functional,-0.05707710,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample05.functional.fa,functional,-0.06491711,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample06.pathological.fa,pathological,0.11550372,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample07.pathological.fa,pathological,0.11835521,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample08.pathological.fa,pathological,0.11538722,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample09.pathological.fa,pathological,0.11871388,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.01,1.0,True,sample10.pathological.fa,pathological,0.11984766,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample01.functional.fa,functional,-0.06055130,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample02.functional.fa,functional,-0.06110105,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample03.functional.fa,functional,-0.06331047,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample04.functional.fa,functional,-0.06076099,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample05.functional.fa,functional,-0.06645049,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample06.pathological.fa,pathological,0.10023327,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample07.pathological.fa,pathological,0.10161705,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample08.pathological.fa,pathological,0.09788389,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample09.pathological.fa,pathological,0.10046435,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.001,True,sample10.pathological.fa,pathological,0.10238615,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample01.functional.fa,functional,-0.06051956,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample02.functional.fa,functional,-0.06106110,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample03.functional.fa,functional,-0.06326541,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample04.functional.fa,functional,-0.06071587,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample05.functional.fa,functional,-0.06643110,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample06.pathological.fa,pathological,0.10040115,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample07.pathological.fa,pathological,0.10180250,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample08.pathological.fa,pathological,0.09807810,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample09.pathological.fa,pathological,0.10066614,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.01,True,sample10.pathological.fa,pathological,0.10258008,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample01.functional.fa,functional,-0.06021595,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample02.functional.fa,functional,-0.06067658,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample03.functional.fa,functional,-0.06283164,possibly_misplaced
